,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct,long,lat
4647,421592,IronStrength Outdoors,2018-08-16T06:30:00+00:00,2018-08-16T07:30:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Spector Playground Lawn,,,64,22,-73.9685111,40.7846127
4648,421621,Fordham Film Festival,2018-09-01T17:00:00+00:00,2018-09-01T22:00:00+00:00,Parks Department,Special Event,Bronx,Bryan Park: Bryan Park,,,7,52,-79.73356299999999,36.17956
4649,421624,1199,2018-08-11T11:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: BBQ Area 6 Midland,,,95,122,-74.0731462,40.58158
4650,421625,SUS Championships Fall 2018,2018-09-07T09:00:00+00:00,2018-09-07T14:00:00+00:00,Parks Department,Special Event,Queens,Astoria Park: Track-01,,,01,114,-73.92580559999999,40.7767003
4651,421632,Game Day in The Park,2018-08-11T12:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Picnic Area,,,55,78,-73.971575,40.6655603
4652,421642,Bethany Baptist Church Community Day,2018-08-18T10:00:00+00:00,2018-08-18T17:00:00+00:00,Street Activity Permit Office,Health Fair,Manhattan,WEST 153 STREET between 8 AVENUE and BRADHURST AVENUE,Full,Full Street Closure,10,32,-73.93947779999999,40.8276134
4653,421658,Picnic,2018-08-25T14:00:00+00:00,2018-08-25T21:00:00+00:00,Parks Department,Special Event,Queens,Elmhurst Park: Lawn,,,4,110,-87.92722069999999,41.909367
4654,421659,Bronx River Art Center Art Workshops,2018-08-15T11:00:00+00:00,2018-08-15T13:00:00+00:00,Parks Department,Special Event,Bronx,Starlight Park: Starlight Park,,,9,43,-112.2304226,33.4878493
4655,421659,Bronx River Art Center Art Workshops,2018-08-22T11:00:00+00:00,2018-08-22T13:00:00+00:00,Parks Department,Special Event,Bronx,Starlight Park: Starlight Park,,,9,43,-112.2304226,33.4878493
4656,421659,Bronx River Art Center Art Workshops,2018-08-29T11:00:00+00:00,2018-08-29T13:00:00+00:00,Parks Department,Special Event,Bronx,Starlight Park: Starlight Park,,,9,43,-112.2304226,33.4878493
4657,421685,Party,2018-08-18T09:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: North Picnic Area 4,,,28,45,-73.8091736,40.8654997
4658,421686,Barbecue,2018-08-23T10:00:00+00:00,2018-08-23T15:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Yellow,,,82,102,-73.84591019999999,40.7040764
4659,421706,Party,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Scylla Playground Picnic Area,,,11,25,-73.92656939999999,40.7893536
4660,421714,Barbecue,2018-08-11T10:00:00+00:00,2018-08-11T16:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Purple,,,82,102,-73.84591019999999,40.7040764
4661,421715,Celebration,2018-08-18T13:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Railroad Park: Railroad Park,,,3,42,-86.80985489999999,33.5096484
4662,421793,YouthConnect - Staten Island,2018-08-15T18:00:00+00:00,2018-08-15T20:00:00+00:00,Parks Department,Special Event,Staten Island,Tappen Park: Tappen Park - Whole Park,,,1,120,-74.07672819999999,40.6267868
4663,421811,Forest Ave Block Party,2018-08-25T12:00:00+00:00,2018-08-25T19:00:00+00:00,Street Activity Permit Office,Block Party,Bronx,FOREST AVENUE between EAST 166 STREET and HOME STREET,Both,Sidewalk and Street Closure,3,42,-118.0504962,33.8798755
4664,421884,Barbecue,2018-08-12T09:00:00+00:00,2018-08-12T18:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 2,,,8,107,-73.7742339,40.7291208
4665,421947,Fun Fridays at Virginia Park,2018-08-17T18:00:00+00:00,2018-08-17T19:00:00+00:00,Parks Department,Special Event,Bronx,Virginia Park: Virginia Park,,,9,43,-93.74826999999999,32.4685962
4666,421947,Fun Fridays at Virginia Park,2018-08-24T18:00:00+00:00,2018-08-24T19:00:00+00:00,Parks Department,Special Event,Bronx,Virginia Park: Virginia Park,,,9,43,-93.74826999999999,32.4685962
4667,421947,Fun Fridays at Virginia Park,2018-08-31T18:00:00+00:00,2018-08-31T19:00:00+00:00,Parks Department,Special Event,Bronx,Virginia Park: Virginia Park,,,9,43,-93.74826999999999,32.4685962
4668,421947,Fun Fridays at Virginia Park,2018-09-07T18:00:00+00:00,2018-09-07T19:00:00+00:00,Parks Department,Special Event,Bronx,Virginia Park: Virginia Park,,,9,43,-93.74826999999999,32.4685962
4669,421948,Celebration,2018-08-11T08:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: 110th and Lenox,,,64,22,-73.9525251,40.7982708
4670,421967,Party,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: Barbecue Permits,,,4,44,-73.9318084,40.8217907
4671,421969,Picnic,2018-08-17T16:00:00+00:00,2018-08-17T18:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Heckscher Picnic Area ,Central Park: Heckscher Playground Lawns",,,64,22,-73.9772285,40.7684641
4672,421980,Senator Golden's Free Outdoor Cinema,2018-08-24T19:00:00+00:00,2018-08-24T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Shore Road Park: Narrows Botanic Garden,,,10,68,-74.0367631,40.6372374
4673,421995,Celebration,2018-08-25T14:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: Barbecue Permits,,,4,44,-73.9318084,40.8217907
4674,422039,149th street block assoc. block party,2018-08-18T10:00:00+00:00,2018-08-18T17:00:00+00:00,Street Activity Permit Office,Block Party,Manhattan,WEST 149 STREET between ST NICHLAS AVENUE and CONVENT AVENUE,Full,Full Street Closure,9,30,-73.9455071,40.8232212
4675,422055,Celebration,2018-09-01T12:00:00+00:00,2018-09-01T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Canarsie Park: Lawn/Picnic Area E 87th Street and Seaview,,,18,69,-73.8960013,40.6289969
4676,422081,Picnic,2018-09-08T10:00:00+00:00,2018-09-08T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: North Picnic Area 4,,,28,45,-73.8091736,40.8654997
4677,422141,Picnic,2018-08-11T10:30:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Marine Park: Lawn Area (Avenue S),,,18,63,-73.9348698,40.6055157
4678,422171,23rd terrace meetup,2018-08-11T12:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Block Party,Queens,23 TERRACE between 23 STREET and 21 STREET,Full,Full Street Closure,1,114,-73.992041,40.738829
4679,422174,Barbecue,2018-08-25T08:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Orchard Beach North Picnic Area A,,,28,45,-73.8091736,40.8654997
4680,422197,Picnic,2018-08-29T18:00:00+00:00,2018-08-29T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Fort Greene Park: Monument Plaza,,,2,88,-73.97552879999999,40.69179370000001
4681,422200,Barbecue,2018-08-18T12:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Queens,Alley Pond Park: Upper Alley BBQ Area White,,,11,111,-73.74126679999999,40.7421056
4682,422204,Barbecue,2018-08-25T08:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: North Picnic Area 9,,,28,45,-73.8091736,40.8654997
4683,422215,East 88th Street Family Affair,2018-08-18T12:00:00+00:00,2018-08-18T20:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,EAST 88 STREET between FLATLANDS AVENUE and AVENUE J,Full,Full Street Closure,18,69,-73.94825,40.77789900000001
4684,422218,Family Togetherness,2018-08-24T12:00:00+00:00,2018-08-24T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Grecian Shelter/Peristyle Lawn West,,,55,78,-73.9675879,40.6531823
4685,422219,Barbecue,2018-08-11T09:00:00+00:00,2018-08-11T22:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Blue,,,82,102,-73.84591019999999,40.7040764
4686,422240,Picnic,2018-08-11T10:00:00+00:00,2018-08-11T16:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 02,,,5,104,-73.8796412,40.720497
4687,422252,CDP Democratic Marathon Protests,2018-09-04T13:30:00+00:00,2018-09-04T15:00:00+00:00,Parks Department,Special Event,Manhattan,Dag Hammarskjold Plaza: First Avenue Plaza,,,6,17,,
4688,422260,Barbecue,2018-08-11T11:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area White,,,82,102,-117.496735,34.260533
4689,422293,E 96th annual block party,2018-08-11T10:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,EAST 96 STREET between LENOX ROAD and WILLMOHR STREET,Full,Full Street Closure,17,67,-73.91774699999999,40.6573073
4690,422301,Celebration,2018-08-31T17:00:00+00:00,2018-08-31T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Bow Bridge,,,64,22,-73.9718243,40.7757932
4691,422308,Picnic,2018-08-25T14:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ross Pinetum East,,,64,22,-73.9666701,40.7834064
4692,422313,Celebration,2018-08-25T16:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden,,,64,22,-73.9700853,40.7797633
4693,422317,Celebration,2018-08-31T16:00:00+00:00,2018-08-31T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden,,,64,22,-73.9700853,40.7797633
4694,422322,Cooper Park Family Day,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,JACKSON STREET between KINGSLAND AVENUE and DEBEVOISE AVENUE,Full,Full Street Closure,1,94,-73.9438923,40.7167288
4695,434244,Miscellaneous,2018-08-31T13:00:00+00:00,2018-08-31T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Heckscher Playground Lawns,,,64,22,-73.9780792,40.7679906
4696,434265,Party,2018-08-26T13:00:00+00:00,2018-08-26T18:30:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Broadway BBQ Area 1,,,26,50,-73.8876875,40.896327
4697,434275,Party,2018-08-26T15:00:00+00:00,2018-08-26T17:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: East Meadow ,Central Park: East Meadow Picnic Zone",,,64,22,-73.9561878,40.7898674
4698,434277,Picnic,2018-08-26T12:00:00+00:00,2018-08-26T16:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,,81,110,-73.8416755,40.7391267
4699,434284,Party,2018-08-25T12:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 59th Street,,,14,101,-73.7890609,40.5891606
4700,434299,14.2 Miles Manhattan Training Run,2018-09-02T07:30:00+00:00,2018-09-02T12:30:00+00:00,Police Department,Athletic Race / Tour,Manhattan,"BROADWAY between WEST 218 STREET and WEST 219 STREET, BROADWAY between WEST 218 STREET and WEST 184 STREET, WEST 184 STREET between BROADWAY and AUDUBON AVENUE, AUDUBON AVENUE between WEST 184 STREET and WEST 165 STREET, Riverside Park: 72nd-95th St Riverside Dr-RSP , WEST 165 STREET between MC KENNA SQUARE and RIVERSIDE DRIVE, RIVERSIDE DRIVE between WEST 165 STREET and WEST 95 STREET, BATTERY PLACE between WEST STREET and LITTLE WEST STREET",West,Full Street Closure,"1, 12, 7, 9","1, 20, 24, 26, 30, 33, 34",-73.9343054,40.85222210000001
4701,434304,Picnic,2018-09-09T14:00:00+00:00,2018-09-09T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Hill North,,,64,22,-73.9590206,40.7972678
4702,434305,Afternoon concert,2018-08-17T16:00:00+00:00,2018-08-17T18:00:00+00:00,Parks Department,Special Event,Manhattan,Ruppert Park: Ruppert Park,,,8,19,-73.95009569999999,40.7809558
4703,434322,Evangelistc Campaing,2018-08-23T09:00:00+00:00,2018-08-23T15:00:00+00:00,Parks Department,Special Event,Bronx,Belmont Playground: Belmont Playground,,,6,48,-73.8627649,40.6754896
4704,434323,Evangelistc Campaing,2018-08-25T09:00:00+00:00,2018-08-25T15:00:00+00:00,Parks Department,Special Event,Bronx,Ciccarone Park: Ciccarone Park,,,6,48,-73.8866531,40.8560321
4705,434325,Evangelistc Campaing,2018-08-24T09:00:00+00:00,2018-08-24T15:00:00+00:00,Parks Department,Special Event,Bronx,Ciccarone Park: Ciccarone Park,,,6,48,-73.8866531,40.8560321
4706,434330,Rhythm Rumble Family and Fitness Event,2018-08-18T10:00:00+00:00,2018-08-18T12:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Picnic Area,,,55,78,-73.971575,40.6655603
4707,434336,Celebration,2018-08-24T15:00:00+00:00,2018-08-24T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,,64,22,-73.97303629999999,40.77763789999999
4708,434337,Party,2018-08-25T14:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,,81,110,-73.8416755,40.7391267
4709,434338,Celebration,2018-08-22T12:00:00+00:00,2018-08-22T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Kaiser Park: BBQ Area North,,,13,60,-73.99565570000001,40.5790202
4710,434342,Barbecue,2018-09-08T07:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: BBQ Area,,,4,44,-73.9318084,40.8217907
4711,434345,Cube Of Truth,2018-08-31T19:00:00+00:00,2018-08-31T20:00:00+00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Garibaldi Plaza,,,2,6,-73.9968645,40.7305061
4712,434353,Picnic,2018-09-04T14:00:00+00:00,2018-09-04T16:00:00+00:00,Parks Department,Special Event,Manhattan,Battery Park: Castle Clinton Lawn,,,1,1,-74.0168023,40.7034401
4713,434357,Party,2018-08-25T12:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Wards Meadow Lawns,,,11,25,-73.9290833,40.78235
4714,434375,Celebration,2018-08-22T16:00:00+00:00,2018-08-22T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden,,,64,22,-73.9700853,40.7797633
4715,434377,Movies In the Park,2018-08-22T20:00:00+00:00,2018-08-22T22:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Around the Unisphere,,,81,110,-73.84506189999999,40.7463844
4716,434400,Party,2018-09-08T14:00:00+00:00,2018-09-08T17:30:00+00:00,Parks Department,Special Event,Manhattan,John Jay Park: Playground,,,8,19,-73.9493916,40.7693053
4717,434412,Movies In the Park,2018-08-18T20:00:00+00:00,2018-08-18T22:00:00+00:00,Parks Department,Special Event,Queens,"Juniper Valley Park: Softball-02 ,Juniper Valley Park: Softball-03",,,05,104,-73.8796412,40.720497
4718,434413,Movies In the Park,2018-08-17T20:00:00+00:00,2018-08-17T22:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Around the Unisphere,,,81,110,-73.84506189999999,40.7463844
4719,434421,2018 Block Party,2018-08-12T12:00:00+00:00,2018-08-12T16:30:00+00:00,Street Activity Permit Office,Block Party,Manhattan,EAST 120 STREET between 5 AVENUE and MADISON AVENUE,Full,Full Street Closure,11,25,-73.94439059999999,40.8027599
4720,434444,Barbecue,2018-08-25T14:30:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East - BBQ area White,,,81,110,-73.840785,40.73971359999999
4721,434461,Barbecue,2018-09-08T09:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East Triassic Playground - BBQ area Yellow,,,81,110,-73.8350608,40.7297254
4722,434479,Permitted Film Event,2018-08-07T07:00:00+00:00,2018-08-30T19:00:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,American Airlines Theatre: 227 West 42nd Street,,,5,14,-73.9881699,40.7567628
4723,434493,Reincubation,2018-08-26T19:17:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 59th Street,,,14,101,-73.7890609,40.5891606
4724,434506,Party,2018-09-01T14:00:00+00:00,2018-09-01T19:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Orange,,,8,107,-73.7742339,40.7291208
4725,434509,Team Epiphany - HBO Random Acts of Flyness,2018-08-14T23:59:00+00:00,2018-08-14T07:00:00+00:00,Street Activity Permit Office,Production Event,Manhattan,BROADWAY between BROOME STREET and GRAND STREET,West,Curb Lane Only,2,"1, 5",-74.002929,40.7231836
4726,434509,Team Epiphany - HBO Random Acts of Flyness,2018-08-15T23:59:00+00:00,2018-08-15T07:00:00+00:00,Street Activity Permit Office,Production Event,Manhattan,BROADWAY between BROOME STREET and GRAND STREET,West,Curb Lane Only,2,"1, 5",-74.002929,40.7231836
4727,434509,Team Epiphany - HBO Random Acts of Flyness,2018-08-18T23:59:00+00:00,2018-08-18T07:00:00+00:00,Street Activity Permit Office,Production Event,Manhattan,BROADWAY between BROOME STREET and GRAND STREET,West,Curb Lane Only,2,"1, 5",-74.002929,40.7231836
4728,434511,Party,2018-09-09T10:00:00+00:00,2018-09-09T12:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: 80th St - North Lawn,,,7,20,-73.9723096,40.8012339
4729,434524,West Side County Fair,2018-09-09T13:00:00+00:00,2018-09-09T18:00:00+00:00,Parks Department,Special Event,Manhattan,"Riverside Park South: 70th Street Pier Plaza ,Riverside Park South: Pier I Cafe ,Riverside Park: 71st St South-Soccer-04 ,Riverside Park South: 68th Street Childrens Lawn",,,"07, 7",20,-73.9895416,40.7772489
4730,434586,Williams 2nd birthday party,2018-08-26T11:00:00+00:00,2018-08-26T18:00:00+00:00,Parks Department,Special Event,Staten Island,Jennifer's Playground: Jennifer's Playground - Whole Park,,,1,120,-74.16306469999999,40.620056
4731,434599,Party,2018-09-01T10:00:00+00:00,2018-09-01T18:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Orange 2,,,8,107,-73.7742339,40.7291208
4732,434613,Party,2018-08-24T12:00:00+00:00,2018-08-24T14:00:00+00:00,Parks Department,Special Event,Manhattan,Carl Schurz Park: East 87th Street Lawn,,,8,19,-73.9436973,40.7751302
4733,434617,St. Nino Georgian Church Annual festival,2018-09-09T10:00:00+00:00,2018-09-09T18:00:00+00:00,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: Lawn,,,3,123,-74.19393529999999,40.5228688
4734,434629,Picnic,2018-09-08T09:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake West Jurassic Playground - BBQ area Green,,,81,110,-73.8435799,40.7351612
4735,434662,Barbecue,2018-09-02T12:00:00+00:00,2018-09-02T17:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: BBQ Area,,,4,44,-73.9318084,40.8217907
4736,434665,Party,2018-09-08T10:00:00+00:00,2018-09-08T12:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-River Run-RSP,,,7,20,-73.98216180000001,40.7870938
4737,434682,Greenbelt on the Go: Bat Hike,2018-08-24T19:30:00+00:00,2018-08-24T21:00:00+00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes,,,1,120,-74.1139553,40.618561
4738,434688,Permitted Film Event,2018-08-09T06:00:00+00:00,2018-08-17T22:00:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,"Linda Gross Theater: 336 West 20th Street , WEST 20 STREET between 9 AVENUE and 8 AVENUE",,,4,10,-74.00153499999999,40.744004
4739,434696,Picnic,2018-08-26T14:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Queens,Harvey Park: Lawn,,,7,109,-97.3916268,37.2666184
